0 , 0, 2.000000, 0.000102
0 , 0, 0.390000, 0.000363
0 , 0, 0.390000, 0.000573
0 , 0, 0.280000, 0.000786
0 , 0, 0.380000, 0.000978
0 , 0, 0.210000, 0.001170
0 , 0, 0.300000, 0.001360
0 , 0, 0.200000, 0.001548
0 , 0, 0.280000, 0.001739
0 , 0, 0.240000, 0.001927
0 , 0, 0.210000, 0.002113
0 , 0, 0.130000, 0.002303
0 , 0, 0.140000, 0.002487
0 , 0, 0.150000, 0.002670
0 , 0, 0.140000, 0.002854
0 , 0, 0.300000, 0.003035
0 , 0, 0.140000, 0.003217
0 , 0, 0.080000, 0.003420
0 , 0, 0.300000, 0.003603
0 , 0, 0.120000, 0.003784
0 , 0, 0.180000, 0.003964
0 , 0, 0.180000, 0.004146
0 , 0, 0.100000, 0.004323
0 , 0, 0.180000, 0.004502
0 , 0, 0.140000, 0.004678
0 , 0, 0.220000, 0.004856
0 , 0, 0.140000, 0.005035
0 , 0, 0.140000, 0.005214
0 , 0, 0.180000, 0.005391
0 , 0, 0.220000, 0.005565
0 , 0, 0.200000, 0.005743
0 , 0, 0.120000, 0.005948
0 , 0, 0.240000, 0.006126
0 , 0, 0.200000, 0.006307
0 , 0, 0.200000, 0.006487
0 , 0, 0.180000, 0.006664
0 , 0, 0.120000, 0.006845
0 , 0, 0.040000, 0.007024
0 , 0, 0.220000, 0.007207
0 , 0, 0.080000, 0.007406
0 , 0, 0.260000, 0.007594
0 , 0, 0.120000, 0.007774
0 , 0, 0.120000, 0.007955
0 , 0, 0.160000, 0.008168
0 , 0, 0.220000, 0.008387
0 , 0, 0.160000, 0.008615
0 , 0, 0.140000, 0.008817
0 , 0, 0.120000, 0.009015
0 , 0, 0.100000, 0.009214
0 , 0, 0.240000, 0.009412
0 , 0, 0.140000, 0.009617
0 , 0, 0.160000, 0.009837
0 , 0, 0.080000, 0.010035
0 , 0, 0.080000, 0.010231
0 , 0, 0.120000, 0.010412
0 , 0, 0.200000, 0.010639
0 , 0, 0.200000, 0.010837
0 , 0, 0.160000, 0.011139
0 , 0, 0.120000, 0.011377
0 , 0, 0.140000, 0.011562
0 , 0, 0.180000, 0.011743
0 , 0, 0.180000, 0.011948
0 , 0, 0.160000, 0.012144
0 , 0, 0.280000, 0.012326
0 , 0, 0.120000, 0.012507
0 , 0, 0.180000, 0.012689
0 , 0, 0.100000, 0.012867
0 , 0, 0.280000, 0.013047
0 , 0, 0.160000, 0.013227
0 , 0, 0.220000, 0.013405
0 , 0, 0.100000, 0.013584
0 , 0, 0.180000, 0.013764
0 , 0, 0.080000, 0.013941
0 , 0, 0.080000, 0.014120
0 , 0, 0.160000, 0.014300
0 , 0, 0.140000, 0.014476
0 , 0, 0.140000, 0.014656
0 , 0, 0.280000, 0.014834
0 , 0, 0.100000, 0.015031
0 , 0, 0.100000, 0.015222
0 , 0, 0.080000, 0.015415
0 , 0, 0.120000, 0.015611
0 , 0, 0.140000, 0.015794
0 , 0, 0.120000, 0.015976
0 , 0, 0.140000, 0.016155
0 , 0, 0.140000, 0.016333
0 , 0, 0.240000, 0.016511
0 , 0, 0.120000, 0.016697
0 , 0, 0.220000, 0.016891
0 , 0, 0.120000, 0.017073
0 , 0, 0.140000, 0.017250
0 , 0, 0.060000, 0.017426
0 , 0, 0.120000, 0.017603
0 , 0, 0.140000, 0.017782
0 , 0, 0.180000, 0.017961
0 , 0, 0.160000, 0.018139
0 , 0, 0.200000, 0.018316
0 , 0, 0.140000, 0.018494
0 , 0, 0.120000, 0.018674
0 , 0, 0.180000, 0.018851
0 , 0, 0.100000, 0.019048
0 , 0, 0.240000, 0.019230
0 , 0, 0.260000, 0.019408
0 , 0, 0.200000, 0.019586
0 , 0, 0.200000, 0.019764
0 , 0, 0.120000, 0.019943
0 , 0, 0.180000, 0.020121
0 , 0, 0.160000, 0.020310
0 , 0, 0.080000, 0.020558
0 , 0, 0.100000, 0.020881
0 , 0, 0.160000, 0.021091
0 , 0, 0.060000, 0.021322
0 , 0, 0.180000, 0.021525
0 , 0, 0.100000, 0.021708
0 , 0, 0.100000, 0.021884
0 , 0, 0.080000, 0.022065
0 , 0, 0.160000, 0.022243
0 , 0, 0.200000, 0.022421
0 , 0, 0.240000, 0.022617
0 , 0, 0.300000, 0.022798
0 , 0, 0.140000, 0.022979
0 , 0, 0.160000, 0.023159
0 , 0, 0.080000, 0.023339
0 , 0, 0.120000, 0.023518
0 , 0, 0.140000, 0.023695
0 , 0, 0.120000, 0.023873
0 , 0, 0.080000, 0.024050
0 , 0, 0.180000, 0.024227
0 , 0, 0.180000, 0.024405
0 , 0, 0.200000, 0.024582
0 , 0, 0.140000, 0.024761
0 , 0, 0.020000, 0.024939
0 , 0, 0.200000, 0.025142
0 , 0, 0.160000, 0.025390
0 , 0, 0.160000, 0.025585
0 , 0, 0.100000, 0.025724
0 , 0, 0.100000, 0.025861
0 , 0, 0.320000, 0.025997
0 , 0, 0.140000, 0.026133
0 , 0, 0.240000, 0.026269
0 , 0, 0.260000, 0.026404
0 , 0, 0.100000, 0.026550
0 , 0, 0.180000, 0.026702
0 , 0, 0.160000, 0.026841
0 , 0, 0.140000, 0.026976
0 , 0, 0.100000, 0.027113
0 , 0, 0.200000, 0.027250
0 , 0, 0.140000, 0.027386
0 , 0, 0.220000, 0.027522
0 , 0, 0.140000, 0.027659
0 , 0, 0.220000, 0.027795
0 , 0, 0.120000, 0.027931
0 , 0, 0.100000, 0.028066
0 , 0, 0.120000, 0.028202
0 , 0, 0.160000, 0.028338
0 , 0, 0.120000, 0.028473
0 , 0, 0.120000, 0.028611
0 , 0, 0.100000, 0.028746
0 , 0, 0.200000, 0.028934
0 , 0, 0.140000, 0.029074
0 , 0, 0.120000, 0.029207
0 , 0, 0.180000, 0.029345
0 , 0, 0.160000, 0.029482
0 , 0, 0.060000, 0.029618
0 , 0, 0.120000, 0.029757
0 , 0, 0.260000, 0.029894
0 , 0, 0.260000, 0.030030
0 , 0, 0.260000, 0.030196
0 , 0, 0.160000, 0.030331
0 , 0, 0.180000, 0.030440
0 , 0, 0.140000, 0.030552
0 , 0, 0.120000, 0.030680
0 , 0, 0.180000, 0.030793
0 , 0, 0.080000, 0.030904
0 , 0, 0.260000, 0.031014
0 , 0, 0.100000, 0.031125
0 , 0, 0.180000, 0.031237
0 , 0, 0.200000, 0.031348
0 , 0, 0.140000, 0.031457
0 , 0, 0.000000, 0.031576
0 , 0, 0.060000, 0.031688
0 , 0, 0.200000, 0.031798
0 , 0, 0.160000, 0.031908
0 , 0, 0.060000, 0.032018
0 , 0, 0.180000, 0.032126
0 , 0, 0.120000, 0.032236
0 , 0, 0.180000, 0.032345
0 , 0, 0.120000, 0.032457
0 , 0, 0.180000, 0.032569
0 , 0, 0.160000, 0.032681
0 , 0, 0.120000, 0.032793
0 , 0, 0.100000, 0.032902
0 , 0, 0.140000, 0.033013
0 , 0, 0.260000, 0.033123
0 , 0, 0.200000, 0.033234
0 , 0, 0.240000, 0.033345
0 , 0, 0.140000, 0.033457
0 , 0, 0.120000, 0.033564
0 , 0, 0.220000, 0.033676
0 , 0, 0.100000, 0.033786
0 , 0, 0.120000, 0.033897
0 , 0, 0.140000, 0.034006
0 , 0, 0.180000, 0.034117
0 , 0, 0.160000, 0.034226
0 , 0, 0.180000, 0.034337
0 , 0, 0.180000, 0.034447
0 , 0, 0.280000, 0.034557
0 , 0, 0.060000, 0.034677
0 , 0, 0.080000, 0.034788
0 , 0, 0.140000, 0.034900
0 , 0, 0.260000, 0.035011
0 , 0, 0.160000, 0.035123
0 , 0, 0.220000, 0.035249
0 , 0, 0.080000, 0.035342
0 , 0, 0.140000, 0.035435
0 , 0, 0.100000, 0.035528
0 , 0, 0.200000, 0.035622
0 , 0, 0.140000, 0.035723
0 , 0, 0.140000, 0.035816
0 , 0, 0.160000, 0.035909
0 , 0, 0.140000, 0.036003
0 , 0, 0.180000, 0.036096
0 , 0, 0.100000, 0.036191
0 , 0, 0.140000, 0.036284
0 , 0, 0.160000, 0.036376
0 , 0, 0.160000, 0.036467
0 , 0, 0.120000, 0.036560
0 , 0, 0.040000, 0.036665
0 , 0, 0.080000, 0.036755
0 , 0, 0.100000, 0.036848
0 , 0, 0.220000, 0.036939
0 , 0, 0.060000, 0.037029
0 , 0, 0.200000, 0.037121
0 , 0, 0.120000, 0.037214
0 , 0, 0.160000, 0.037307
0 , 0, 0.120000, 0.037399
0 , 0, 0.080000, 0.037491
0 , 0, 0.080000, 0.037583
0 , 0, 0.140000, 0.037676
0 , 0, 0.120000, 0.037767
0 , 0, 0.120000, 0.037859
0 , 0, 0.100000, 0.037951
0 , 0, 0.100000, 0.038045
0 , 0, 0.160000, 0.038140
0 , 0, 0.240000, 0.038232
0 , 0, 0.100000, 0.038326
0 , 0, 0.120000, 0.038420
0 , 0, 0.040000, 0.038512
0 , 0, 0.260000, 0.038613
0 , 0, 0.140000, 0.038706
0 , 0, 0.100000, 0.038799
0 , 0, 0.160000, 0.038892
0 , 0, 0.200000, 0.039023
0 , 0, 0.160000, 0.039134
0 , 0, 0.240000, 0.039239
0 , 0, 0.240000, 0.039341
0 , 0, 0.200000, 0.039443
0 , 0, 0.180000, 0.039544
0 , 0, 0.280000, 0.039644
0 , 0, 0.100000, 0.039744
0 , 0, 0.120000, 0.039843
0 , 0, 0.100000, 0.039943
0 , 0, 0.120000, 0.040044
0 , 0, 0.120000, 0.040143
0 , 0, 0.100000, 0.040232
0 , 0, 0.180000, 0.040313
0 , 0, 0.080000, 0.040394
0 , 0, 0.100000, 0.040475
0 , 0, 0.200000, 0.040555
0 , 0, 0.240000, 0.040668
0 , 0, 0.260000, 0.040797
0 , 0, 0.220000, 0.040882
0 , 0, 0.220000, 0.040963
0 , 0, 0.120000, 0.041045
0 , 0, 0.200000, 0.041125
0 , 0, 0.200000, 0.041205
0 , 0, 0.220000, 0.041285
0 , 0, 0.180000, 0.041366
0 , 0, 0.260000, 0.041446
0 , 0, 0.240000, 0.041526
0 , 0, 0.080000, 0.041612
0 , 0, 0.140000, 0.041692
0 , 0, 0.120000, 0.041772
0 , 0, 0.140000, 0.041851
0 , 0, 0.140000, 0.041932
0 , 0, 0.080000, 0.042011
0 , 0, 0.200000, 0.042090
0 , 0, 0.160000, 0.042169
0 , 0, 0.120000, 0.042249
0 , 0, 0.200000, 0.042329
0 , 0, 0.120000, 0.042410
0 , 0, 0.120000, 0.042499
0 , 0, 0.220000, 0.042579
0 , 0, 0.100000, 0.042659
0 , 0, 0.100000, 0.042740
0 , 0, 0.140000, 0.042820
0 , 0, 0.080000, 0.042900
0 , 0, 0.180000, 0.042980
0 , 0, 0.240000, 0.043059
0 , 0, 0.040000, 0.043139
0 , 0, 0.120000, 0.043219
0 , 0, 0.080000, 0.043299
0 , 0, 0.100000, 0.043378
0 , 0, 0.060000, 0.043459
0 , 0, 0.160000, 0.043539
0 , 0, 0.160000, 0.043619
0 , 0, 0.220000, 0.043700
0 , 0, 0.140000, 0.043780
0 , 0, 0.140000, 0.043861
0 , 0, 0.160000, 0.043941
0 , 0, 0.100000, 0.044022
0 , 0, 0.220000, 0.044103
0 , 0, 0.200000, 0.044183
0 , 0, 0.120000, 0.044263
0 , 0, 0.160000, 0.044343
0 , 0, 0.120000, 0.044423
0 , 0, 0.160000, 0.044526
0 , 0, 0.120000, 0.044607
0 , 0, 0.180000, 0.044687
0 , 0, 0.120000, 0.044768
0 , 0, 0.160000, 0.044848
0 , 0, 0.160000, 0.044927
0 , 0, 0.100000, 0.045007
0 , 0, 0.140000, 0.045100
0 , 0, 0.100000, 0.045170
0 , 0, 0.220000, 0.045247
0 , 0, 0.120000, 0.045319
0 , 0, 0.100000, 0.045389
0 , 0, 0.200000, 0.045459
0 , 0, 0.140000, 0.045529
0 , 0, 0.140000, 0.045600
0 , 0, 0.120000, 0.045670
0 , 0, 0.300000, 0.045741
0 , 0, 0.120000, 0.045811
0 , 0, 0.200000, 0.045886
0 , 0, 0.140000, 0.045958
0 , 0, 0.260000, 0.046028
0 , 0, 0.120000, 0.046098
0 , 0, 0.040000, 0.046175
0 , 0, 0.160000, 0.046247
0 , 0, 0.140000, 0.046318
0 , 0, 0.180000, 0.046389
0 , 0, 0.160000, 0.046466
0 , 0, 0.100000, 0.046537
0 , 0, 0.200000, 0.046607
0 , 0, 0.040000, 0.046683
0 , 0, 0.140000, 0.046753
0 , 0, 0.040000, 0.046823
0 , 0, 0.160000, 0.046894
0 , 0, 0.080000, 0.046965
0 , 0, 0.160000, 0.047035
0 , 0, 0.080000, 0.047106
0 , 0, 0.240000, 0.047177
0 , 0, 0.180000, 0.047247
0 , 0, 0.120000, 0.047317
0 , 0, 0.240000, 0.047388
0 , 0, 0.120000, 0.047459
0 , 0, 0.180000, 0.047528
0 , 0, 0.080000, 0.047599
0 , 0, 0.120000, 0.047670
0 , 0, 0.140000, 0.047739
0 , 0, 0.100000, 0.047809
0 , 0, 0.160000, 0.047879
0 , 0, 0.180000, 0.047950
0 , 0, 0.220000, 0.048020
0 , 0, 0.180000, 0.048089
0 , 0, 0.100000, 0.048159
0 , 0, 0.240000, 0.048229
0 , 0, 0.180000, 0.048304
0 , 0, 0.100000, 0.048375
0 , 0, 0.260000, 0.048445
0 , 0, 0.200000, 0.048515
0 , 0, 0.060000, 0.048585
0 , 0, 0.120000, 0.048656
0 , 0, 0.160000, 0.048739
0 , 0, 0.160000, 0.048812
0 , 0, 0.180000, 0.048882
0 , 0, 0.120000, 0.048952
0 , 0, 0.140000, 0.049022
0 , 0, 0.200000, 0.049092
0 , 0, 0.200000, 0.049162
0 , 0, 0.160000, 0.049232
0 , 0, 0.120000, 0.049302
0 , 0, 0.100000, 0.049372
0 , 0, 0.120000, 0.049441
0 , 0, 0.140000, 0.049510
0 , 0, 0.140000, 0.049580
0 , 0, 0.040000, 0.049650
0 , 0, 0.180000, 0.049720
0 , 0, 0.120000, 0.049792
0 , 0, 0.140000, 0.049862
0 , 0, 0.120000, 0.049931
0 , 0, 0.140000, 0.050001
0 , 0, 0.080000, 0.050071
0 , 0, 0.080000, 0.050150
0 , 0, 0.100000, 0.050213
0 , 0, 0.120000, 0.050275
0 , 0, 0.140000, 0.050342
0 , 0, 0.160000, 0.050405
0 , 0, 0.120000, 0.050473
0 , 0, 0.140000, 0.050536
0 , 0, 0.100000, 0.050600
0 , 0, 0.260000, 0.050662
0 , 0, 0.180000, 0.050726
0 , 0, 0.220000, 0.050788
0 , 0, 0.220000, 0.050852
0 , 0, 0.120000, 0.050913
0 , 0, 0.220000, 0.050982
0 , 0, 0.260000, 0.051047
0 , 0, 0.100000, 0.051110
0 , 0, 0.240000, 0.051175
0 , 0, 0.120000, 0.051238
0 , 0, 0.140000, 0.051300
0 , 0, 0.140000, 0.051362
0 , 0, 0.100000, 0.051425
0 , 0, 0.120000, 0.051488
0 , 0, 0.100000, 0.051550
0 , 0, 0.140000, 0.051613
0 , 0, 0.160000, 0.051676
0 , 0, 0.180000, 0.051750
0 , 0, 0.100000, 0.051816
0 , 0, 0.060000, 0.051879
0 , 0, 0.260000, 0.051943
0 , 0, 0.180000, 0.052008
0 , 0, 0.260000, 0.052072
0 , 0, 0.120000, 0.052136
0 , 0, 0.120000, 0.052199
0 , 0, 0.140000, 0.052262
0 , 0, 0.140000, 0.052325
0 , 0, 0.080000, 0.052389
0 , 0, 0.160000, 0.052453
0 , 0, 0.180000, 0.052516
0 , 0, 0.140000, 0.052580
0 , 0, 0.060000, 0.052643
0 , 0, 0.100000, 0.052705
0 , 0, 0.100000, 0.052767
0 , 0, 0.140000, 0.052830
0 , 0, 0.200000, 0.052892
0 , 0, 0.180000, 0.052956
0 , 0, 0.160000, 0.053019
0 , 0, 0.140000, 0.053081
0 , 0, 0.040000, 0.053143
0 , 0, 0.000000, 0.053204
0 , 0, 0.120000, 0.053266
0 , 0, 0.160000, 0.053329
0 , 0, 0.300000, 0.053392
0 , 0, 0.120000, 0.053454
0 , 0, 0.120000, 0.053517
0 , 0, 0.140000, 0.053579
0 , 0, 0.140000, 0.053640
0 , 0, 0.180000, 0.053701
0 , 0, 0.180000, 0.053763
0 , 0, 0.140000, 0.053825
0 , 0, 0.140000, 0.053887
0 , 0, 0.160000, 0.053949
0 , 0, 0.060000, 0.054012
0 , 0, 0.160000, 0.054073
0 , 0, 0.140000, 0.054136
0 , 0, 0.120000, 0.054199
0 , 0, 0.140000, 0.054261
0 , 0, 0.140000, 0.054323
0 , 0, 0.040000, 0.054385
0 , 0, 0.080000, 0.054453
0 , 0, 0.140000, 0.054516
0 , 0, 0.260000, 0.054580
0 , 0, 0.120000, 0.054643
0 , 0, 0.220000, 0.054704
0 , 0, 0.140000, 0.054766
0 , 0, 0.140000, 0.054829
0 , 0, 0.100000, 0.054890
0 , 0, 0.120000, 0.054952
0 , 0, 0.100000, 0.055014
0 , 0, 0.080000, 0.055077
0 , 0, 0.220000, 0.055165
0 , 0, 0.180000, 0.055224
0 , 0, 0.160000, 0.055283
0 , 0, 0.080000, 0.055340
0 , 0, 0.120000, 0.055398
0 , 0, 0.260000, 0.055455
0 , 0, 0.200000, 0.055513
0 , 0, 0.180000, 0.055571
0 , 0, 0.160000, 0.055629
0 , 0, 0.220000, 0.055687
0 , 0, 0.180000, 0.055745
0 , 0, 0.140000, 0.055803
0 , 0, 0.120000, 0.055862
0 , 0, 0.140000, 0.055920
0 , 0, 0.200000, 0.055979
0 , 0, 0.160000, 0.056040
0 , 0, 0.100000, 0.056098
0 , 0, 0.080000, 0.056156
0 , 0, 0.140000, 0.056214
0 , 0, 0.160000, 0.056271
0 , 0, 0.080000, 0.056329
0 , 0, 0.240000, 0.056388
0 , 0, 0.180000, 0.056450
0 , 0, 0.140000, 0.056508
0 , 0, 0.100000, 0.056566
0 , 0, 0.240000, 0.056624
0 , 0, 0.220000, 0.056682
0 , 0, 0.200000, 0.056740
0 , 0, 0.140000, 0.056803
0 , 0, 0.120000, 0.056861
0 , 0, 0.120000, 0.056920
0 , 0, 0.200000, 0.056979
0 , 0, 0.180000, 0.057037
0 , 0, 0.200000, 0.057105
0 , 0, 0.180000, 0.057182
0 , 0, 0.120000, 0.057251
0 , 0, 0.100000, 0.057315
0 , 0, 0.120000, 0.057379
0 , 0, 0.320000, 0.057441
0 , 0, 0.160000, 0.057505
0 , 0, 0.200000, 0.057569
0 , 0, 0.180000, 0.057631
0 , 0, 0.200000, 0.057695
0 , 0, 0.140000, 0.057758
0 , 0, 0.240000, 0.057822
0 , 0, 0.200000, 0.057884
0 , 0, 0.160000, 0.057946
0 , 0, 0.160000, 0.058009
0 , 0, 0.080000, 0.058072
0 , 0, 0.060000, 0.058134
0 , 0, 0.100000, 0.058197
0 , 0, 0.100000, 0.058259
0 , 0, 0.180000, 0.058327
0 , 0, 0.040000, 0.058388
0 , 0, 0.220000, 0.058446
0 , 0, 0.220000, 0.058505
0 , 0, 0.260000, 0.058563
0 , 0, 0.200000, 0.058633
0 , 0, 0.100000, 0.058703
0 , 0, 0.140000, 0.058761
0 , 0, 0.280000, 0.058838
0 , 0, 0.100000, 0.058934
0 , 0, 0.080000, 0.059032
0 , 0, 0.100000, 0.059132
0 , 0, 0.160000, 0.059211
0 , 0, 0.200000, 0.059270
